ID,Answer,Question,label,is_train,product_name,product_url,rank,product_id,Question_clean,Answer_clean
prod_0152_rev_02,"Aku klo cari segala macem kebutuhan kosmetik pastii tengok belia dulu klo gaada baru tengok toko lain hehe:v Soalnya hampir semua brand produk kosmetik tersedia ditoko ini.. yg bikin seneng lagi adalah packingnya bener"" aman ga pelit bubblewrap walaupun yg dibeli cuma 1 biji. pengiriman juga selalu gercep. Thanks belia
#reviewjujur
entah ini review keberapa wkwk",Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,0,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,7,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,aku kalau cari segala macem kebutuhan kosmetik pastii tengok belia dulu kalau gaada baru tengok toko lain hehev soalnya hampir semua brand produk kosmetik tersedia ditoko ini yang bikin seneng lagi adalah packingnya bener aman tidak pelit bubblewrap walaupun yang dibeli cuma 1 biji pengiriman juga selalu gerak cepat thanks belia reviewjujur entah ini review keberapa wkwk
prod_0152_rev_03,"Aku udah pake ni produk berhari2 sampe lupa ngereview wkwkw. Sunscreen cukup enak, cepet menyerap, ada sedikit whitecast tapi okelah. Meskipun finishnya matte tpi agak lengket sedikit after pemakaian. Dia masih bisa ditumpuk sama foundie atau cushion. Aroma standar tidak menyengat. Overall good,, 👍🥰🥰",Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,1,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,2,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,aku udah pake ni produk berhari2 sampe lupa ngereview wkwkw sunscreen cukup enak cepet menyerap ada sedikit whitecast tapi okelah meskipun finishnya matte tpi agak lengket sedikit after pemakaian dia masih bisa ditumpuk sama foundie atau cushion aroma standar tidak menyengat overall good
prod_0152_rev_04,Kualitas produk sesuai dengan deskripsi penjual. Pengiriman paket lengkap dan kondisi paket diterima dengan baik. Packing aman dan baik. Respon penjual baik dan kurir pengiriman tepat waktu. Harga bersahabat. Semoga selalu ada rejeki untuk keluarga agar bisa repeat order lagi. Aamiin,Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,0,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,8,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,kualitas produk sesuai dengan deskripsi penjual pengiriman paket lengkap dan kondisi paket diterima dengan baik packing aman dan baik respon penjual baik dan kurir pengiriman tepat waktu harga bersahabat semoga selalu ada rejeki untuk keluarga agar bisa repeat order lagi aamiin
prod_0152_rev_05,"tadi cuma aku swatch di tangan aja sih dan enak enak aja menurutku,  dia coverage nya udah kehitung lumayan buat sunscreen, tinggal disett pake setting powder aja siih hahaha enak buat keluar gaperlu pake byk bedak lagi jadi tinggal satset aja",Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,0,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,5,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,tadi cuma aku swatch di tangan aja sih dan enak enak aja menurutku dia coverage nya udah kehitung lumayan buat sunscreen tinggal disett pake setting powder aja siih hahaha enak buat keluar gaperlu pake byk bedak lagi jadi tinggal satset aja
prod_0152_rev_06,🍓Sunscreen Biore Instan Cover Pink🍓 ini juga masyaaAllah cocok buat daily ngasih cover lumayan bikin smooth diwajah bolehlah buat makeup santai pakai ini dulu baru ditimpa pakai loose powder *aku tipe kulit kombinasi (buat normal juga oke),Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,0,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,6,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,sunscreen biore instan cover pink ini juga masyaaallah cocok buat daily ngasih cover lumayan bikin smooth diwajah bolehlah buat makeup santai pakai ini dulu baru ditimpa pakai loose powder aku tipe kulit kombinasi buat normal juga oke
prod_0152_rev_07,"alhamdulillah, barang sampai dalam kondisi baik, tidak ad cacat , dan bisa digunakan sesuai fungsinya , kualitas sesuai deskripsi , seller amanah , dibungkus dengan aman, harga relatif lebih murah dibandingkan dengan toko lain",Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,0,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,9,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,alhamdulillah barang sampai dalam kondisi baik tidak ad cacat dan bisa digunakan sesuai fungsinya kualitas sesuai deskripsi seller amanah dibungkus dengan aman harga relatif lebih murah dibandingkan dengan toko lain
prod_0152_rev_08,Pengiriman pake shopee. Kecepatan pengiriman standart. Packing aman dikasi bubblewarp. Suncreen nya baru kali ini coba. Gel jadi mudah menyerap. Ada wangi nya dikit. Sudah 3 hari pake aman aman saja. 11 12 sm merk az***n*,Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,1,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,3,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,pengiriman pake shopee kecepatan pengiriman standart packing aman dikasi bubblewarp suncreen nya baru kali ini coba gel jadi mudah menyerap ada wangi nya dikit sudah 3 hari pake aman aman saja 11 12 sm merk azn
prod_0152_rev_09,"Sunscreen nya ok banget, sy cb ditangan cepat meresap dan terasa adem, cepat menyatu dg warna kulitq. Exp date msh lama. Semoga cocok saat diaplikasikan di wajah. Next cocok pasti order lagi.",Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,1,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,4,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,sunscreen nya ok banget saya cb ditangan cepat meresap dan terasa adem cepat menyatu dengan warna kulitq exp date msh lama semoga cocok saat diaplikasikan di wajah next cocok pasti order lagi
prod_0152_rev_10,"Alhamdulillah barang sudah sampai dengan aman. Sukaaak bgt belanja di toko ini.
Sat set.
Kemarin pagi pesen, langsung di pack dan langsung dikirim

Ekspedisi nya juga oke.
Cepet. Anti lelet",Apakah tekstur Biore Sunscreen ini ringan dan mudah menyerap di kulit?,0,1,❤ BELIA ❤ BIORE UV Sunscreen Series | Aqua Rich Watery Essence SPF 50+ PA++++ | Fresh & Bright SPF 50 PA+++,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-BIORE-UV-Sunscreen-Series-Aqua-Rich-Watery-Essence-SPF-50-PA-Fresh-Bright-SPF-50-PA--i.48382819.22265624808?extraParams=%7B%22display_model_id%22%3A146828634162%2C%22model_selection_logic%22%3A3%7D,10,prod_0152,apakah tekstur biore sunscreen ini ringan dan mudah menyerap di kulit,alhamdulillah barang sudah sampai dengan aman sukaaak banget belanja di toko ini sat set kemarin pagi pesen langsung di pack dan langsung dikirim ekspedisi nya juga oke cepet anti lelet
prod_0153_rev_01,"First impressions aku sama Azarine bodyguard sunscreen ini keren. Waktu pertama aku ratain ke tangan itu emang agak aneh baunya, tapi lama-lama tuh ada wangi bunga² harum yang mekar bersamaan pas musim semi gitu. Baunya nenangin dan disaat yang bersamaan ada hint semangatnya juga. Biasanya yang spf 50++++ itu kan berat rasanya di kulit, tapi ini engga, ringan banget. Dapet free gift masker juga xixi. Packaging dari Belia emang juara!! Pengiriman juga cepat, cuma 2 harian aja. Sukses terus seller!!",Apakah sunscreen ini berbau harum bunga bak musim semi?,1,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,1,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,first impressions aku sama azarine bodyguard sunscreen ini keren waktu pertama aku ratain ke tangan itu emang agak aneh baunya tapi lamalama tuh ada wangi bunga² harum yang mekar bersamaan pas musim semi gitu baunya nenangin dan disaat yang bersamaan ada hint semangatnya juga biasanya yang spf 50 itu kan berat rasanya di kulit tapi ini engga ringan banget dapet free gift masker juga xixi packaging dari belia emang juara pengiriman juga cepat cuma 2 harian aja sukses terus seller
prod_0153_rev_02,"Jujur baru pertama make nih produk tapi sebagus itu sih kata aku beneran ngelindungin kulit aku dari sinar matahari, kulit aku notaben nya gampang gosong ya tapi semenjak ada sikuning ajaib ini wow beneran ga gampang item dah, luv sama semua produknya azarine ga ada yg gagal sih kala kata aku. Buat seller makasih ya, semoga tambah laris jualan nya",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,8,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,jujur baru pertama make nih produk tapi sebagus itu sih kata aku beneran ngelindungin kulit aku dari sinar matahari kulit aku notaben nya gampang gosong ya tapi semenjak ada sikuning ajaib ini wow beneran tidak gampang item dah luv sama semua produknya azarine tidak ada yang gagal sih kala kata aku buat seller terima kasih ya semoga tambah laris jualan nya
prod_0153_rev_03,"tekstur ringan lembut cepat meresap.
yang pasti harum banged wanginya nenangin gitu lo.. gak nyesel nyoba yang varian ungu ini👍 isi banyak 💯 ml dg harga segitu lumayan terjangkau lah yaaa . expired juga msih lama. jadi dijamin ni brg selalu baru.
terimakasih seller",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,2,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,tekstur ringan lembut cepat meresap yang pasti harum banged wanginya nenangin gitu lo tidak nyesel nyoba yang varian ungu ini isi banyak ml dengan harga segitu lumayan terjangkau lah yaaa expired juga msih lama jadi dijamin ni brg selalu baru terimakasih seller
prod_0153_rev_04,"Ngga pernah kecewa kalo beli di toko ini😁❤ btw kukira ya ini ukurannya kecil kaya sunscreen yg untuk wajah gitu, ternyata lumayan gede. Ini teksturnya watery tapi hasilnya halus gitu dan gampang nyerap. Wanginya manis tapi ngga bikin enek. Manis yg mewah(?) gtu.",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,4,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,ngga pernah kecewa kalau beli di toko ini btw kukira ya ini ukurannya kecil kaya sunscreen yang untuk wajah gitu ternyata lumayan gede ini teksturnya watery tapi hasilnya halus gitu dan gampang nyerap wanginya manis tapi ngga bikin enek manis yang mewah gtu
prod_0153_rev_05,"Pertama kali coba, enak banget. Ga bikin greasy, dia lebih ke watery aku suka banget tekstur yg watery gini. Mudah meresap tidak lengket wanginya soft lembut suka banget masyaallah. Bisa bikin cerah kulit sih memang dan tidak licin waktu kena air yaaa.. best!",Apakah sunscreen ini berbau harum bunga bak musim semi?,1,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,5,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,pertama kali coba enak banget tidak bikin greasy dia lebih ke watery aku suka banget tekstur yang watery gini mudah meresap tidak lengket wanginya soft lembut suka banget masyaallah bisa bikin cerah kulit sih memang dan tidak licin waktu kena air yaaa best
prod_0153_rev_06,"Mudah meresap di kulit serta tidak lengket dan wanginya enakk banget... Jadi penasaran pingin coba varian lainnya. Packing woooo jangan ditanya dech, bubble wrap berlapis-lapis jadinya paket amaaaaan banget diterimanya. Sukses selalu ya kak",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,7,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,mudah meresap di kulit serta tidak lengket dan wanginya enakk banget jadi penasaran pingin coba varian lainnya packing woooo jangan ditanya dech bubble wrap berlapislapis jadinya paket amaaaaan banget diterimanya sukses selalu ya kakak
prod_0153_rev_07,"Bagus banget mulai dari sellernya cepet kalau mengirim, pengiriman sesuai pesanan pokok nyaa luv banget, sama packing nya amannnn jadi barang engga ada yang rusak. Langganan banget. Wanginya cocok sekali lembut dan tidak begitu strong",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,6,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,bagus banget mulai dari sellernya cepet kalau mengirim pengiriman sesuai pesanan pokok nyaa luv banget sama packing nya amannnn jadi barang engga ada yang rusak langganan banget wanginya cocok sekali lembut dan tidak begitu strong
prod_0153_rev_08,"Produk sangat memuaskan. Packaging sangat rapi dan bagus banget. Pengiriman sangat cepat. I love deh sama produk"" dari toko ini. Respon penjual sangat ramah dan fast respon. Bakalan beli disini lagiii dehh.... Trimakasihh :))",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,9,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,produk sangat memuaskan packaging sangat rapi dan bagus banget pengiriman sangat cepat i love deh sama produk dari toko ini respon penjual sangat ramah dan fast respon bakalan beli disini lagiii dehh trimakasihh
prod_0153_rev_09,"Baru pertama kali coba dan wanginya enak banget yang varian ini. Manis manis seger gitu nggak enek. Wanginya kalem. Sukaa banget. Semoga cocok di aku 
Pengemasannya juga aman, bubblewrapnya tebel 👍",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,3,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,baru pertama kali coba dan wanginya enak banget yang varian ini manis manis seger gitu nggak enek wanginya kalem sukaa banget semoga cocok di aku pengemasannya juga aman bubblewrapnya tebel
prod_0153_rev_10,"Produk sesuai dan pengiriman cepat, sudah langganan disini slalu cepet dan ga pernah kecewa ❤️, packing super aman sampe ditambah lakban biar ndak tumpah👍🏻👍🏻👍🏻, the best banget👌🏻, thanks seller🙏🏻",Apakah sunscreen ini berbau harum bunga bak musim semi?,0,1,❤ BELIA ❤ Azarine x BT21 Body Guard Moisturizer Sunscreen Serum 100ml SPF 50 PA++++ | Body Saver,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Azarine-x-BT21-Body-Guard-Moisturizer-Sunscreen-Serum-100ml-SPF-50-PA-Body-Saver-i.48382819.18541459292?extraParams=%7B%22display_model_id%22%3A88209750050%2C%22model_selection_logic%22%3A3%7D,10,prod_0153,apakah sunscreen ini berbau harum bunga bak musim semi,produk sesuai dan pengiriman cepat sudah langganan disini slalu cepet dan tidak pernah kecewa packing super aman sampe ditambah lakban biar ndak tumpah the best banget thanks seller
prod_0154_rev_01,"gaada efek whitecast tapi ga nyangka juga ngasih efek tone up yg tipis bgt terus finishnya glowyyy. ringan, sunscreen favorit setelah c4r4sun hehwhehe. tipe kulitku kering dan ga bikin close comedo. bagus pwolll pertahankan💗✨",Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,1,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,1,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,gaada efek whitecast tapi tidak nyangka juga ngasih efek tone up yang tipis banget terus finishnya glowyyy ringan sunscreen favorit setelah c4r4sun hehwhehe tipe kulitku kering dan tidak bikin close comedo bagus pwolll pertahankan
prod_0154_rev_02,"Kualitas produk sangat baik, harga terjangkau, kemasan sangat baik, produk original",Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,0,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,5,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,kualitas produk sangat baik harga terjangkau kemasan sangat baik produk original
prod_0154_rev_03,Produk bagus rekomen sekali beli di sini pokoknya harus co co gass aja,Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,0,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,6,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,produk bagus rekomen sekali beli di sini pokoknya harus co co gass aja
prod_0154_rev_04,produk 100% ori. packaging aman banget. worth it bgtt beli di belia!!,Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,0,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,7,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,produk 100 original packaging aman banget worth it bgtt beli di belia
prod_0154_rev_05,Nyaman dan cocok untuk kulit kering. Selalu beli disini buat stok,Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,0,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,3,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,nyaman dan cocok untuk kulit kering selalu beli disini buat stok
prod_0154_rev_06,"Selalu cepat pengirimannya, dan produk yang dateng sesuai pesanan",Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,0,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,8,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,selalu cepat pengirimannya dan produk yang dateng sesuai pesanan
prod_0154_rev_07,"Nyaman di kulit sensitive dan berjerawat, tipe hybrid sunscreen",Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,0,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,2,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,nyaman di kulit sensitive dan berjerawat tipe hybrid sunscreen
prod_0154_rev_08,Pengiriman cepat..barang sampai dengan aman...semoga cocok,Bagaimana hasil akhir (finishing) sunscreen ini di kulit?,0,1,❤ BELIA ❤ YOU Sunbrella Daily Defense Sunscreen Serum SPF30 30ml | Tabir Surya UVA UVB Blue Light | Lightweight Skincare | Dry Skin,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-YOU-Sunbrella-Daily-Defense-Sunscreen-Serum-SPF30-30ml-Tabir-Surya-UVA-UVB-Blue-Light-Lightweight-Skincare-Dry-Skin-i.48382819.26462922163?extraParams=%7B%22display_model_id%22%3A195433079595%2C%22model_selection_logic%22%3A3%7D,9,prod_0154,bagaimana hasil akhir finishing sunscreen ini di kulit,pengiriman cepatbarang sampai dengan amansemoga cocok
